data_somministrazione,area,fascia_anagrafica,vaccinazioni,booster
2021-01-31,LIG,05-11,0,0
2021-01-31,LIG,12-19,1,0
2021-01-31,LIG,20-29,45,0
2021-01-31,LIG,30-39,67,0
2021-01-31,LIG,40-49,81,0
2021-01-31,LIG,50-59,181,0
2021-01-31,LIG,60-69,131,0
2021-01-31,LIG,70-79,31,0
2021-01-31,LIG,80-89,39,0
2021-01-31,LIG,90+,50,0
2021-01-31,LOM,05-11,0,0
2021-01-31,LOM,12-19,25,0
2021-01-31,LOM,20-29,1305,0
2021-01-31,LOM,30-39,1651,0
2021-01-31,LOM,40-49,1945,0
2021-01-31,LOM,50-59,2665,0
2021-01-31,LOM,60-69,1819,0
2021-01-31,LOM,70-79,306,0
2021-01-31,LOM,80-89,46,0
2021-01-31,LOM,90+,38,0
2021-01-31,MAR,05-11,0,0
2021-01-31,MAR,12-19,4,0
2021-01-31,MAR,20-29,137,0
2021-01-31,MAR,30-39,287,0
2021-01-31,MAR,40-49,419,0
2021-01-31,MAR,50-59,543,0
2021-01-31,MAR,60-69,394,0
2021-01-31,MAR,70-79,36,0
2021-01-31,MAR,80-89,4,0
2021-01-31,MAR,90+,0,0
2021-01-31,MOL,05-11,0,0
2021-01-31,MOL,12-19,0,0
2021-01-31,MOL,20-29,6,0
2021-01-31,MOL,30-39,14,0
2021-01-31,MOL,40-49,25,0
2021-01-31,MOL,50-59,34,0
2021-01-31,MOL,60-69,39,0
2021-01-31,MOL,70-79,22,0
2021-01-31,MOL,80-89,63,0
2021-01-31,MOL,90+,61,0
2021-01-31,PAB,05-11,0,0
2021-01-31,PAB,12-19,0,0
2021-01-31,PAB,20-29,0,0
2021-01-31,PAB,30-39,0,0
2021-01-31,PAB,40-49,0,0
2021-01-31,PAB,50-59,0,0
2021-01-31,PAB,60-69,0,0
2021-01-31,PAB,70-79,0,0
2021-01-31,PAB,80-89,0,0
2021-01-31,PAB,90+,0,0
2021-01-31,PAT,05-11,0,0
2021-01-31,PAT,12-19,0,0
2021-01-31,PAT,20-29,11,0
2021-01-31,PAT,30-39,6,0
2021-01-31,PAT,40-49,17,0
2021-01-31,PAT,50-59,26,0
2021-01-31,PAT,60-69,10,0
2021-01-31,PAT,70-79,1,0
2021-01-31,PAT,80-89,1,0
2021-01-31,PAT,90+,4,0
2021-01-31,PIE,05-11,0,0
2021-01-31,PIE,12-19,10,0
2021-01-31,PIE,20-29,740,0
2021-01-31,PIE,30-39,586,0
2021-01-31,PIE,40-49,797,0
2021-01-31,PIE,50-59,902,0
2021-01-31,PIE,60-69,585,0
2021-01-31,PIE,70-79,231,0
2021-01-31,PIE,80-89,148,0
2021-01-31,PIE,90+,115,0
2021-01-31,PUG,05-11,0,0
2021-01-31,PUG,12-19,11,0
2021-01-31,PUG,20-29,121,0
2021-01-31,PUG,30-39,271,0
2021-01-31,PUG,40-49,317,0
2021-01-31,PUG,50-59,492,0
2021-01-31,PUG,60-69,410,0
2021-01-31,PUG,70-79,44,0
2021-01-31,PUG,80-89,46,0
2021-01-31,PUG,90+,44,0
2021-01-31,SAR,05-11,0,0
2021-01-31,SAR,12-19,1,0
2021-01-31,SAR,20-29,141,0
2021-01-31,SAR,30-39,323,0
2021-01-31,SAR,40-49,477,0
2021-01-31,SAR,50-59,692,0
2021-01-31,SAR,60-69,473,0
2021-01-31,SAR,70-79,8,0
2021-01-31,SAR,80-89,1,0
2021-01-31,SAR,90+,0,0
2021-01-31,SIC,05-11,0,0
2021-01-31,SIC,12-19,20,0
2021-01-31,SIC,20-29,386,0
2021-01-31,SIC,30-39,621,0
2021-01-31,SIC,40-49,792,0
2021-01-31,SIC,50-59,920,0
2021-01-31,SIC,60-69,676,0
2021-01-31,SIC,70-79,197,0
2021-01-31,SIC,80-89,224,0
2021-01-31,SIC,90+,117,0
2021-01-31,TOS,05-11,0,0
2021-01-31,TOS,12-19,6,0
2021-01-31,TOS,20-29,430,0
2021-01-31,TOS,30-39,412,0
2021-01-31,TOS,40-49,485,0
2021-01-31,TOS,50-59,653,0
2021-01-31,TOS,60-69,569,0
2021-01-31,TOS,70-79,129,0
2021-01-31,TOS,80-89,141,0
2021-01-31,TOS,90+,124,0
2021-01-31,UMB,05-11,0,0
2021-01-31,UMB,12-19,0,0
2021-01-31,UMB,20-29,56,0
2021-01-31,UMB,30-39,179,0
2021-01-31,UMB,40-49,190,0
2021-01-31,UMB,50-59,251,0
2021-01-31,UMB,60-69,129,0
2021-01-31,UMB,70-79,36,0
2021-01-31,UMB,80-89,122,0
2021-01-31,UMB,90+,112,0
2021-01-31,VDA,05-11,0,0
2021-01-31,VDA,12-19,0,0
2021-01-31,VDA,20-29,14,0
2021-01-31,VDA,30-39,49,0
2021-01-31,VDA,40-49,55,0
2021-01-31,VDA,50-59,80,0
2021-01-31,VDA,60-69,34,0
2021-01-31,VDA,70-79,2,0
2021-01-31,VDA,80-89,0,0
2021-01-31,VDA,90+,0,0
2021-01-31,VEN,05-11,0,0
2021-01-31,VEN,12-19,9,0
2021-01-31,VEN,20-29,461,0
2021-01-31,VEN,30-39,654,0
2021-01-31,VEN,40-49,834,0
2021-01-31,VEN,50-59,1369,0
2021-01-31,VEN,60-69,730,0
2021-01-31,VEN,70-79,130,0
2021-01-31,VEN,80-89,108,0
2021-01-31,VEN,90+,86,0
2021-02-01,ABR,05-11,0,0
2021-02-01,ABR,12-19,0,0
2021-02-01,ABR,20-29,78,0
2021-02-01,ABR,30-39,275,0
2021-02-01,ABR,40-49,297,0
2021-02-01,ABR,50-59,407,0
2021-02-01,ABR,60-69,269,0
2021-02-01,ABR,70-79,37,0
2021-02-01,ABR,80-89,2,0
2021-02-01,ABR,90+,0,0
2021-02-01,BAS,05-11,0,0
2021-02-01,BAS,12-19,0,0
2021-02-01,BAS,20-29,9,0
2021-02-01,BAS,30-39,17,0
2021-02-01,BAS,40-49,29,0
2021-02-01,BAS,50-59,53,0
2021-02-01,BAS,60-69,49,0
2021-02-01,BAS,70-79,7,0
2021-02-01,BAS,80-89,15,0
2021-02-01,BAS,90+,24,0
2021-02-01,CAL,05-11,0,0
2021-02-01,CAL,12-19,1,0
2021-02-01,CAL,20-29,135,0
2021-02-01,CAL,30-39,355,0
2021-02-01,CAL,40-49,415,0
2021-02-01,CAL,50-59,660,0
2021-02-01,CAL,60-69,661,0
2021-02-01,CAL,70-79,63,0
2021-02-01,CAL,80-89,29,0
2021-02-01,CAL,90+,15,0
2021-02-01,CAM,05-11,0,0
2021-02-01,CAM,12-19,5,0
2021-02-01,CAM,20-29,310,0
2021-02-01,CAM,30-39,565,0
2021-02-01,CAM,40-49,690,0
2021-02-01,CAM,50-59,1092,0
2021-02-01,CAM,60-69,957,0
2021-02-01,CAM,70-79,131,0
2021-02-01,CAM,80-89,73,0
2021-02-01,CAM,90+,55,0
2021-02-01,EMR,05-11,0,0
2021-02-01,EMR,12-19,8,0
2021-02-01,EMR,20-29,1263,0
2021-02-01,EMR,30-39,1621,0
2021-02-01,EMR,40-49,1909,0
2021-02-01,EMR,50-59,2268,0
2021-02-01,EMR,60-69,1495,0
2021-02-01,EMR,70-79,541,0
2021-02-01,EMR,80-89,433,0
2021-02-01,EMR,90+,443,0
2021-02-01,FVG,05-11,0,0
2021-02-01,FVG,12-19,1,0
2021-02-01,FVG,20-29,327,0
2021-02-01,FVG,30-39,342,0
2021-02-01,FVG,40-49,422,0
2021-02-01,FVG,50-59,536,0
2021-02-01,FVG,60-69,300,0
2021-02-01,FVG,70-79,68,0
2021-02-01,FVG,80-89,65,0
2021-02-01,FVG,90+,60,0
2021-02-01,LAZ,05-11,0,0
2021-02-01,LAZ,12-19,2,0
2021-02-01,LAZ,20-29,659,0
2021-02-01,LAZ,30-39,879,0
2021-02-01,LAZ,40-49,1074,0
2021-02-01,LAZ,50-59,1338,0
2021-02-01,LAZ,60-69,862,0
2021-02-01,LAZ,70-79,191,0
2021-02-01,LAZ,80-89,202,0
2021-02-01,LAZ,90+,146,0
2021-02-01,LIG,05-11,0,0
2021-02-01,LIG,12-19,6,0
2021-02-01,LIG,20-29,162,0
2021-02-01,LIG,30-39,264,0
2021-02-01,LIG,40-49,414,0
2021-02-01,LIG,50-59,832,0
2021-02-01,LIG,60-69,434,0
2021-02-01,LIG,70-79,92,0
2021-02-01,LIG,80-89,124,0
2021-02-01,LIG,90+,150,0
2021-02-01,LOM,05-11,0,0
2021-02-01,LOM,12-19,12,0
2021-02-01,LOM,20-29,1783,0
2021-02-01,LOM,30-39,2603,0
2021-02-01,LOM,40-49,3404,0
2021-02-01,LOM,50-59,4990,0
2021-02-01,LOM,60-69,2029,0
2021-02-01,LOM,70-79,358,0
2021-02-01,LOM,80-89,366,0
2021-02-01,LOM,90+,288,0
2021-02-01,MAR,05-11,0,0
2021-02-01,MAR,12-19,2,0
2021-02-01,MAR,20-29,99,0
2021-02-01,MAR,30-39,229,0
2021-02-01,MAR,40-49,333,0
2021-02-01,MAR,50-59,356,0
2021-02-01,MAR,60-69,208,0
2021-02-01,MAR,70-79,32,0
2021-02-01,MAR,80-89,4,0
2021-02-01,MAR,90+,4,0
2021-02-01,MOL,05-11,0,0
2021-02-01,MOL,12-19,0,0
2021-02-01,MOL,20-29,18,0
2021-02-01,MOL,30-39,71,0
2021-02-01,MOL,40-49,98,0
2021-02-01,MOL,50-59,155,0
2021-02-01,MOL,60-69,111,0
2021-02-01,MOL,70-79,20,0
2021-02-01,MOL,80-89,36,0
2021-02-01,MOL,90+,41,0
2021-02-01,PAB,05-11,0,0
2021-02-01,PAB,12-19,2,0
2021-02-01,PAB,20-29,106,0
2021-02-01,PAB,30-39,173,0
2021-02-01,PAB,40-49,304,0
2021-02-01,PAB,50-59,412,0
2021-02-01,PAB,60-69,179,0
2021-02-01,PAB,70-79,62,0
2021-02-01,PAB,80-89,118,0
2021-02-01,PAB,90+,115,0
2021-02-01,PAT,05-11,0,0
2021-02-01,PAT,12-19,0,0
2021-02-01,PAT,20-29,92,0
2021-02-01,PAT,30-39,145,0
2021-02-01,PAT,40-49,212,0
2021-02-01,PAT,50-59,257,0
2021-02-01,PAT,60-69,143,0
2021-02-01,PAT,70-79,65,0
2021-02-01,PAT,80-89,140,0
2021-02-01,PAT,90+,142,0
2021-02-01,PIE,05-11,0,0
2021-02-01,PIE,12-19,33,0
2021-02-01,PIE,20-29,1002,0
2021-02-01,PIE,30-39,1293,0
2021-02-01,PIE,40-49,1472,0
2021-02-01,PIE,50-59,2047,0
2021-02-01,PIE,60-69,1290,0
2021-02-01,PIE,70-79,499,0
2021-02-01,PIE,80-89,364,0
2021-02-01,PIE,90+,249,0
2021-02-01,PUG,05-11,0,0
2021-02-01,PUG,12-19,1,0
2021-02-01,PUG,20-29,332,0
2021-02-01,PUG,30-39,625,0
2021-02-01,PUG,40-49,784,0
2021-02-01,PUG,50-59,1009,0
2021-02-01,PUG,60-69,722,0
2021-02-01,PUG,70-79,56,0
2021-02-01,PUG,80-89,58,0
2021-02-01,PUG,90+,45,0
2021-02-01,SAR,05-11,0,0
2021-02-01,SAR,12-19,0,0
2021-02-01,SAR,20-29,87,0
2021-02-01,SAR,30-39,250,0
2021-02-01,SAR,40-49,353,0
2021-02-01,SAR,50-59,427,0
2021-02-01,SAR,60-69,208,0
2021-02-01,SAR,70-79,4,0
2021-02-01,SAR,80-89,1,0
2021-02-01,SAR,90+,0,0
2021-02-01,SIC,05-11,0,0
2021-02-01,SIC,12-19,11,0
2021-02-01,SIC,20-29,677,0
2021-02-01,SIC,30-39,790,0
2021-02-01,SIC,40-49,1061,0
2021-02-01,SIC,50-59,1514,0
2021-02-01,SIC,60-69,1096,0
2021-02-01,SIC,70-79,174,0
2021-02-01,SIC,80-89,245,0
2021-02-01,SIC,90+,101,0
2021-02-01,TOS,05-11,0,0
2021-02-01,TOS,12-19,4,0
2021-02-01,TOS,20-29,1014,0
2021-02-01,TOS,30-39,797,0
2021-02-01,TOS,40-49,860,0
2021-02-01,TOS,50-59,1171,0
2021-02-01,TOS,60-69,744,0
2021-02-01,TOS,70-79,127,0
2021-02-01,TOS,80-89,139,0
2021-02-01,TOS,90+,140,0
2021-02-01,UMB,05-11,0,0
2021-02-01,UMB,12-19,0,0
2021-02-01,UMB,20-29,38,0
2021-02-01,UMB,30-39,182,0
2021-02-01,UMB,40-49,191,0
2021-02-01,UMB,50-59,342,0
2021-02-01,UMB,60-69,172,0
2021-02-01,UMB,70-79,59,0
2021-02-01,UMB,80-89,174,0
2021-02-01,UMB,90+,122,0
2021-02-01,VDA,05-11,0,0
2021-02-01,VDA,12-19,1,0
2021-02-01,VDA,20-29,26,0
2021-02-01,VDA,30-39,52,0
2021-02-01,VDA,40-49,74,0
2021-02-01,VDA,50-59,94,0
2021-02-01,VDA,60-69,44,0
2021-02-01,VDA,70-79,15,0
2021-02-01,VDA,80-89,5,0
2021-02-01,VDA,90+,9,0
2021-02-01,VEN,05-11,0,0
2021-02-01,VEN,12-19,6,0
2021-02-01,VEN,20-29,549,0
2021-02-01,VEN,30-39,932,0
2021-02-01,VEN,40-49,1440,0
2021-02-01,VEN,50-59,2131,0
2021-02-01,VEN,60-69,1134,0
2021-02-01,VEN,70-79,387,0
2021-02-01,VEN,80-89,1072,0
2021-02-01,VEN,90+,752,0
2021-02-02,ABR,05-11,0,0
2021-02-02,ABR,12-19,1,0
2021-02-02,ABR,20-29,98,0
2021-02-02,ABR,30-39,237,0
2021-02-02,ABR,40-49,307,0
2021-02-02,ABR,50-59,438,0
2021-02-02,ABR,60-69,347,0
2021-02-02,ABR,70-79,71,0
2021-02-02,ABR,80-89,28,0
2021-02-02,ABR,90+,19,0
2021-02-02,BAS,05-11,0,0
2021-02-02,BAS,12-19,0,0
2021-02-02,BAS,20-29,12,0
2021-02-02,BAS,30-39,21,0
2021-02-02,BAS,40-49,28,0
2021-02-02,BAS,50-59,36,0
2021-02-02,BAS,60-69,25,0
2021-02-02,BAS,70-79,17,0
2021-02-02,BAS,80-89,33,0
2021-02-02,BAS,90+,23,0
2021-02-02,CAL,05-11,0,0
2021-02-02,CAL,12-19,1,0
2021-02-02,CAL,20-29,121,0
2021-02-02,CAL,30-39,310,0
2021-02-02,CAL,40-49,368,0
2021-02-02,CAL,50-59,580,0
2021-02-02,CAL,60-69,704,0
2021-02-02,CAL,70-79,86,0
2021-02-02,CAL,80-89,28,0
2021-02-02,CAL,90+,6,0
2021-02-02,CAM,05-11,0,0
2021-02-02,CAM,12-19,3,0
2021-02-02,CAM,20-29,684,0
2021-02-02,CAM,30-39,827,0
2021-02-02,CAM,40-49,864,0
2021-02-02,CAM,50-59,1123,0
2021-02-02,CAM,60-69,1168,0
2021-02-02,CAM,70-79,389,0
2021-02-02,CAM,80-89,155,0
2021-02-02,CAM,90+,82,0
2021-02-02,EMR,05-11,0,0
2021-02-02,EMR,12-19,14,0
2021-02-02,EMR,20-29,935,0
2021-02-02,EMR,30-39,1219,0
2021-02-02,EMR,40-49,1569,0
2021-02-02,EMR,50-59,2149,0
2021-02-02,EMR,60-69,1289,0
2021-02-02,EMR,70-79,509,0
2021-02-02,EMR,80-89,650,0
2021-02-02,EMR,90+,636,0
2021-02-02,FVG,05-11,0,0
2021-02-02,FVG,12-19,1,0
2021-02-02,FVG,20-29,383,0
2021-02-02,FVG,30-39,347,0
2021-02-02,FVG,40-49,418,0
2021-02-02,FVG,50-59,529,0
2021-02-02,FVG,60-69,279,0
2021-02-02,FVG,70-79,118,0
2021-02-02,FVG,80-89,123,0
2021-02-02,FVG,90+,109,0
2021-02-02,LAZ,05-11,0,0
2021-02-02,LAZ,12-19,0,0
2021-02-02,LAZ,20-29,760,0
2021-02-02,LAZ,30-39,859,0
2021-02-02,LAZ,40-49,1001,0
2021-02-02,LAZ,50-59,1226,0
2021-02-02,LAZ,60-69,859,0
2021-02-02,LAZ,70-79,150,0
2021-02-02,LAZ,80-89,220,0
2021-02-02,LAZ,90+,217,0
2021-02-02,LIG,05-11,0,0
2021-02-02,LIG,12-19,5,0
2021-02-02,LIG,20-29,200,0
2021-02-02,LIG,30-39,332,0
2021-02-02,LIG,40-49,419,0
2021-02-02,LIG,50-59,730,0
2021-02-02,LIG,60-69,449,0
2021-02-02,LIG,70-79,122,0
2021-02-02,LIG,80-89,159,0
2021-02-02,LIG,90+,135,0
2021-02-02,LOM,05-11,0,0
2021-02-02,LOM,12-19,17,0
2021-02-02,LOM,20-29,2006,0
2021-02-02,LOM,30-39,3068,0
2021-02-02,LOM,40-49,4094,0
2021-02-02,LOM,50-59,5805,0
2021-02-02,LOM,60-69,2547,0
2021-02-02,LOM,70-79,606,0
2021-02-02,LOM,80-89,738,0
2021-02-02,LOM,90+,651,0
2021-02-02,MAR,05-11,0,0
2021-02-02,MAR,12-19,0,0
2021-02-02,MAR,20-29,80,0
2021-02-02,MAR,30-39,192,0
2021-02-02,MAR,40-49,260,0
2021-02-02,MAR,50-59,310,0
2021-02-02,MAR,60-69,191,0
2021-02-02,MAR,70-79,33,0
2021-02-02,MAR,80-89,28,0
2021-02-02,MAR,90+,29,0
2021-02-02,MOL,05-11,0,0
2021-02-02,MOL,12-19,0,0
2021-02-02,MOL,20-29,20,0
2021-02-02,MOL,30-39,51,0
2021-02-02,MOL,40-49,43,0
2021-02-02,MOL,50-59,58,0
2021-02-02,MOL,60-69,28,0
2021-02-02,MOL,70-79,24,0
2021-02-02,MOL,80-89,52,0
2021-02-02,MOL,90+,49,0
2021-02-02,PAB,05-11,0,0
2021-02-02,PAB,12-19,0,0
2021-02-02,PAB,20-29,212,0
2021-02-02,PAB,30-39,177,0
2021-02-02,PAB,40-49,262,0
2021-02-02,PAB,50-59,332,0
2021-02-02,PAB,60-69,168,0
2021-02-02,PAB,70-79,147,0
2021-02-02,PAB,80-89,240,0
2021-02-02,PAB,90+,211,0
2021-02-02,PAT,05-11,0,0
2021-02-02,PAT,12-19,0,0
2021-02-02,PAT,20-29,51,0
2021-02-02,PAT,30-39,102,0
2021-02-02,PAT,40-49,141,0
2021-02-02,PAT,50-59,195,0
2021-02-02,PAT,60-69,91,0
2021-02-02,PAT,70-79,34,0
2021-02-02,PAT,80-89,74,0
2021-02-02,PAT,90+,88,0
2021-02-02,PIE,05-11,0,0
2021-02-02,PIE,12-19,11,0
2021-02-02,PIE,20-29,1064,0
2021-02-02,PIE,30-39,1339,0
2021-02-02,PIE,40-49,1868,0
2021-02-02,PIE,50-59,2499,0
2021-02-02,PIE,60-69,1493,0
2021-02-02,PIE,70-79,552,0
2021-02-02,PIE,80-89,426,0
2021-02-02,PIE,90+,350,0
2021-02-02,PUG,05-11,0,0
2021-02-02,PUG,12-19,1,0
2021-02-02,PUG,20-29,329,0
2021-02-02,PUG,30-39,673,0
2021-02-02,PUG,40-49,798,0
2021-02-02,PUG,50-59,1058,0
2021-02-02,PUG,60-69,680,0
2021-02-02,PUG,70-79,100,0
2021-02-02,PUG,80-89,82,0
2021-02-02,PUG,90+,73,0
2021-02-02,SAR,05-11,0,0
2021-02-02,SAR,12-19,0,0
2021-02-02,SAR,20-29,91,0
2021-02-02,SAR,30-39,264,0
2021-02-02,SAR,40-49,299,0
2021-02-02,SAR,50-59,380,0
2021-02-02,SAR,60-69,232,0
2021-02-02,SAR,70-79,10,0
2021-02-02,SAR,80-89,0,0
2021-02-02,SAR,90+,0,0
2021-02-02,SIC,05-11,0,0
2021-02-02,SIC,12-19,5,0
2021-02-02,SIC,20-29,542,0
2021-02-02,SIC,30-39,598,0
2021-02-02,SIC,40-49,903,0
2021-02-02,SIC,50-59,1335,0
2021-02-02,SIC,60-69,921,0
2021-02-02,SIC,70-79,175,0
2021-02-02,SIC,80-89,153,0
2021-02-02,SIC,90+,83,0
2021-02-02,TOS,05-11,0,0
2021-02-02,TOS,12-19,4,0
2021-02-02,TOS,20-29,606,0
2021-02-02,TOS,30-39,496,0
2021-02-02,TOS,40-49,580,0
2021-02-02,TOS,50-59,880,0
2021-02-02,TOS,60-69,644,0
2021-02-02,TOS,70-79,153,0
2021-02-02,TOS,80-89,88,0
2021-02-02,TOS,90+,101,0
2021-02-02,UMB,05-11,0,0
2021-02-02,UMB,12-19,0,0
2021-02-02,UMB,20-29,33,0
2021-02-02,UMB,30-39,129,0
2021-02-02,UMB,40-49,163,0
2021-02-02,UMB,50-59,271,0
2021-02-02,UMB,60-69,180,0
2021-02-02,UMB,70-79,25,0
2021-02-02,UMB,80-89,87,0
2021-02-02,UMB,90+,71,0
2021-02-02,VDA,05-11,0,0
2021-02-02,VDA,12-19,0,0
2021-02-02,VDA,20-29,21,0
2021-02-02,VDA,30-39,34,0
2021-02-02,VDA,40-49,71,0
2021-02-02,VDA,50-59,105,0
2021-02-02,VDA,60-69,52,0
2021-02-02,VDA,70-79,7,0
2021-02-02,VDA,80-89,1,0
2021-02-02,VDA,90+,0,0
2021-02-02,VEN,05-11,0,0
2021-02-02,VEN,12-19,2,0
2021-02-02,VEN,20-29,417,0
2021-02-02,VEN,30-39,640,0
2021-02-02,VEN,40-49,984,0
2021-02-02,VEN,50-59,1475,0
2021-02-02,VEN,60-69,695,0
2021-02-02,VEN,70-79,337,0
2021-02-02,VEN,80-89,860,0
2021-02-02,VEN,90+,705,0
2021-02-03,ABR,05-11,0,0
2021-02-03,ABR,12-19,0,0
2021-02-03,ABR,20-29,131,0
2021-02-03,ABR,30-39,318,0
2021-02-03,ABR,40-49,379,0
2021-02-03,ABR,50-59,429,0
2021-02-03,ABR,60-69,302,0
2021-02-03,ABR,70-79,48,0
2021-02-03,ABR,80-89,22,0
2021-02-03,ABR,90+,15,0
2021-02-03,BAS,05-11,0,0
2021-02-03,BAS,12-19,0,0
2021-02-03,BAS,20-29,33,0
2021-02-03,BAS,30-39,70,0
2021-02-03,BAS,40-49,96,0
2021-02-03,BAS,50-59,120,0
2021-02-03,BAS,60-69,162,0
2021-02-03,BAS,70-79,47,0
2021-02-03,BAS,80-89,59,0
2021-02-03,BAS,90+,57,0
2021-02-03,CAL,05-11,0,0
2021-02-03,CAL,12-19,1,0
2021-02-03,CAL,20-29,116,0
2021-02-03,CAL,30-39,337,0
2021-02-03,CAL,40-49,385,0
2021-02-03,CAL,50-59,691,0
2021-02-03,CAL,60-69,700,0
2021-02-03,CAL,70-79,88,0
2021-02-03,CAL,80-89,27,0
2021-02-03,CAL,90+,19,0
2021-02-03,CAM,05-11,0,0
2021-02-03,CAM,12-19,12,0
2021-02-03,CAM,20-29,993,0
2021-02-03,CAM,30-39,1549,0
2021-02-03,CAM,40-49,1541,0
2021-02-03,CAM,50-59,1907,0
2021-02-03,CAM,60-69,1421,0
2021-02-03,CAM,70-79,287,0
2021-02-03,CAM,80-89,234,0
2021-02-03,CAM,90+,94,0
2021-02-03,EMR,05-11,0,0
2021-02-03,EMR,12-19,10,0
2021-02-03,EMR,20-29,936,0
2021-02-03,EMR,30-39,1227,0
2021-02-03,EMR,40-49,1485,0
2021-02-03,EMR,50-59,1863,0
2021-02-03,EMR,60-69,1152,0
2021-02-03,EMR,70-79,480,0
2021-02-03,EMR,80-89,633,0
2021-02-03,EMR,90+,612,0
2021-02-03,FVG,05-11,0,0
2021-02-03,FVG,12-19,1,0
2021-02-03,FVG,20-29,434,0
2021-02-03,FVG,30-39,352,0
2021-02-03,FVG,40-49,466,0
2021-02-03,FVG,50-59,582,0
2021-02-03,FVG,60-69,341,0
2021-02-03,FVG,70-79,135,0
2021-02-03,FVG,80-89,162,0
2021-02-03,FVG,90+,177,0
2021-02-03,LAZ,05-11,0,0
2021-02-03,LAZ,12-19,12,0
2021-02-03,LAZ,20-29,670,0
2021-02-03,LAZ,30-39,1018,0
2021-02-03,LAZ,40-49,1020,0
2021-02-03,LAZ,50-59,1156,0
2021-02-03,LAZ,60-69,806,0
2021-02-03,LAZ,70-79,226,0
2021-02-03,LAZ,80-89,349,0
2021-02-03,LAZ,90+,292,0
2021-02-03,LIG,05-11,0,0
2021-02-03,LIG,12-19,8,0
2021-02-03,LIG,20-29,179,0
2021-02-03,LIG,30-39,266,0
2021-02-03,LIG,40-49,349,0
2021-02-03,LIG,50-59,614,0
2021-02-03,LIG,60-69,354,0
2021-02-03,LIG,70-79,149,0
2021-02-03,LIG,80-89,189,0
2021-02-03,LIG,90+,171,0
2021-02-03,LOM,05-11,0,0
2021-02-03,LOM,12-19,25,0
2021-02-03,LOM,20-29,2620,0
2021-02-03,LOM,30-39,3409,0
2021-02-03,LOM,40-49,4804,0
2021-02-03,LOM,50-59,6648,0
2021-02-03,LOM,60-69,2929,0
2021-02-03,LOM,70-79,920,0
2021-02-03,LOM,80-89,1694,0
2021-02-03,LOM,90+,1627,0
2021-02-03,MAR,05-11,0,0
2021-02-03,MAR,12-19,6,0
2021-02-03,MAR,20-29,197,0
2021-02-03,MAR,30-39,358,0
2021-02-03,MAR,40-49,445,0
2021-02-03,MAR,50-59,569,0
2021-02-03,MAR,60-69,318,0
2021-02-03,MAR,70-79,59,0
2021-02-03,MAR,80-89,40,0
2021-02-03,MAR,90+,21,0
2021-02-03,MOL,05-11,0,0
2021-02-03,MOL,12-19,1,0
2021-02-03,MOL,20-29,25,0
2021-02-03,MOL,30-39,58,0
2021-02-03,MOL,40-49,60,0
2021-02-03,MOL,50-59,72,0
2021-02-03,MOL,60-69,55,0
2021-02-03,MOL,70-79,22,0
2021-02-03,MOL,80-89,62,0
2021-02-03,MOL,90+,53,0
2021-02-03,PAB,05-11,0,0
2021-02-03,PAB,12-19,2,0
2021-02-03,PAB,20-29,201,0
2021-02-03,PAB,30-39,160,0
2021-02-03,PAB,40-49,305,0
2021-02-03,PAB,50-59,311,0
2021-02-03,PAB,60-69,172,0
2021-02-03,PAB,70-79,75,0
2021-02-03,PAB,80-89,169,0
2021-02-03,PAB,90+,118,0
2021-02-03,PAT,05-11,0,0
2021-02-03,PAT,12-19,0,0
2021-02-03,PAT,20-29,48,0
2021-02-03,PAT,30-39,85,0
2021-02-03,PAT,40-49,87,0
2021-02-03,PAT,50-59,126,0
2021-02-03,PAT,60-69,53,0
2021-02-03,PAT,70-79,16,0
2021-02-03,PAT,80-89,16,0
2021-02-03,PAT,90+,35,0
2021-02-03,PIE,05-11,0,0
2021-02-03,PIE,12-19,19,0
2021-02-03,PIE,20-29,1068,0
2021-02-03,PIE,30-39,1386,0
2021-02-03,PIE,40-49,1879,0
2021-02-03,PIE,50-59,2503,0
2021-02-03,PIE,60-69,1464,0
2021-02-03,PIE,70-79,582,0
2021-02-03,PIE,80-89,438,0
2021-02-03,PIE,90+,417,0
2021-02-03,PUG,05-11,0,0
2021-02-03,PUG,12-19,1,0
2021-02-03,PUG,20-29,512,0
2021-02-03,PUG,30-39,679,0
2021-02-03,PUG,40-49,890,0
2021-02-03,PUG,50-59,1235,0
2021-02-03,PUG,60-69,915,0
2021-02-03,PUG,70-79,61,0
2021-02-03,PUG,80-89,42,0
2021-02-03,PUG,90+,27,0
2021-02-03,SAR,05-11,0,0
2021-02-03,SAR,12-19,1,0
2021-02-03,SAR,20-29,50,0
2021-02-03,SAR,30-39,129,0
2021-02-03,SAR,40-49,138,0
2021-02-03,SAR,50-59,226,0
2021-02-03,SAR,60-69,152,0
2021-02-03,SAR,70-79,1,0
2021-02-03,SAR,80-89,0,0
2021-02-03,SAR,90+,0,0
2021-02-03,SIC,05-11,0,0
2021-02-03,SIC,12-19,16,0
2021-02-03,SIC,20-29,721,0
2021-02-03,SIC,30-39,747,0
2021-02-03,SIC,40-49,959,0
2021-02-03,SIC,50-59,1215,0
2021-02-03,SIC,60-69,941,0
2021-02-03,SIC,70-79,246,0
2021-02-03,SIC,80-89,243,0
2021-02-03,SIC,90+,155,0
2021-02-03,TOS,05-11,0,0
2021-02-03,TOS,12-19,8,0
2021-02-03,TOS,20-29,812,0
